HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,Total_Billed,Cabin_Deck,Cabin_Number,Cabin_Side
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5541,1,0.0,F,1147,P
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5543,1,0.0,C,175,P
Mars,False,TRAPPIST-1e,20.0,True,1565.0,0.0,0.0,0.0,145.0,False,5544,1,1710.0,F,1149,P
Earth,False,PSO J318.5-22,34.0,False,0.0,0.0,693.0,3.0,77.0,True,5545,1,773.0,G,894,S
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,5545,2,0.0,G,894,S
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5545,3,0.0,G,894,S
Europa,False,55 Cancri e,28.0,False,550.0,5203.0,0.0,2244.0,1624.0,False,5546,1,9621.0,D,176,P
Earth,False,TRAPPIST-1e,33.0,False,127.0,745.0,9.0,0.0,0.0,True,5550,1,881.0,G,895,S
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5551,1,0.0,G,888,P
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,5552,1,0.0,F,1150,P
Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,5552,2,0.0,F,1150,P
Mars,False,TRAPPIST-1e,60.0,False,51.0,10.0,754.0,1412.0,137.0,False,5552,3,2364.0,F,1150,P
0,False,0,43.0,False,1.0,0.0,213.0,7.0,701.0,True,5555,1,922.0,G,896,S
Earth,False,TRAPPIST-1e,27.0,False,0.0,1.0,667.0,897.0,43.0,False,5556,1,1608.0,E,361,S
Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,5557,1,0.0,G,890,P
Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5559,1,0.0,G,897,S
Mars,False,TRAPPIST-1e,57.0,False,1696.0,0.0,1006.0,0.0,27.0,False,5560,1,2729.0,D,168,S
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5561,1,0.0,A,51,P
Europa,False,TRAPPIST-1e,28.0,False,0.0,175.0,0.0,214.0,7461.0,False,5561,2,7850.0,A,51,P
Europa,False,TRAPPIST-1e,42.0,False,0.0,890.0,2929.0,352.0,4898.0,False,5561,3,9069.0,A,51,P
Europa,False,TRAPPIST-1e,43.0,False,7.0,494.0,2473.0,443.0,71.0,False,5561,4,3488.0,A,51,P
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5563,1,0.0,C,176,P
Europa,False,55 Cancri e,72.0,False,2445.0,3023.0,0.0,704.0,20.0,False,5566,1,6192.0,E,349,P
Europa,False,TRAPPIST-1e,49.0,False,0.0,3991.0,298.0,289.0,2740.0,False,5568,1,7318.0,B,188,P
Europa,True,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,True,5568,2,0.0,B,188,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,5569,1,0.0,G,891,P
Earth,False,55 Cancri e,26.0,False,0.0,406.0,0.0,0.0,503.0,True,5571,1,909.0,G,900,S
Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5572,1,0.0,F,1153,P
Earth,False,55 Cancri e,18.0,False,749.0,0.0,74.0,0.0,0.0,False,5573,1,823.0,F,1154,P
Earth,False,55 Cancri e,14.0,False,714.0,237.0,0.0,587.0,1.0,False,5574,1,1539.0,F,1155,P
Mars,False,TRAPPIST-1e,44.0,False,583.0,0.0,222.0,0.0,1560.0,False,5575,1,2365.0,F,1156,P
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,5575,2,0.0,F,1156,P
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5578,1,0.0,G,892,P
Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,True,5580,1,0.0,G,902,S
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5581,1,0.0,B,212,S
Earth,False,TRAPPIST-1e,35.0,False,753.0,335.0,1.0,348.0,0.0,False,5582,1,1437.0,G,893,P
Europa,False,TRAPPIST-1e,52.0,False,5.0,3514.0,31.0,601.0,13.0,True,5583,1,4164.0,D,170,S
Earth,False,PSO J318.5-22,22.0,False,688.0,5.0,80.0,0.0,0.0,False,5585,1,773.0,G,894,P
Earth,False,TRAPPIST-1e,34.0,False,245.0,0.0,542.0,0.0,19.0,True,5585,2,806.0,F,1158,P
Earth,False,PSO J318.5-22,37.0,False,0.0,0.0,6.0,746.0,1.0,False,5586,1,753.0,G,895,P
Earth,False,55 Cancri e,22.0,False,654.0,2.0,83.0,0.0,0.0,False,5587,1,739.0,F,1159,P
Earth,False,TRAPPIST-1e,26.0,False,0.0,786.0,0.0,11.0,83.0,True,5589,1,880.0,F,1160,P
Earth,False,55 Cancri e,14.0,False,590.0,9.0,0.0,0.0,192.0,False,5591,1,791.0,E,363,S
Mars,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,5592,1,0.0,F,1161,P
Earth,False,TRAPPIST-1e,17.0,False,0.0,823.0,0.0,1168.0,14.0,False,5594,1,2005.0,F,1163,P
Earth,False,TRAPPIST-1e,30.0,False,0.0,1.0,0.0,870.0,0.0,False,5595,1,871.0,F,1067,S
Europa,False,TRAPPIST-1e,65.0,False,0.0,722.0,302.0,103.0,2659.0,False,5596,1,3786.0,D,179,P
Earth,False,0,19.0,False,0.0,0.0,500.0,2.0,208.0,True,5598,1,710.0,G,903,S
Europa,False,55 Cancri e,36.0,False,380.0,686.0,0.0,295.0,1247.0,False,5599,1,2608.0,E,364,S
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5601,1,0.0,G,904,S
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,5601,2,0.0,G,904,S
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,5601,3,0.0,G,904,S
Earth,False,TRAPPIST-1e,21.0,False,958.0,1668.0,82.0,0.0,78.0,True,5601,4,2786.0,F,1069,S
Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,5601,5,0.0,G,904,S
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5602,1,0.0,B,190,P
Europa,False,55 Cancri e,18.0,False,0.0,3268.0,0.0,436.0,342.0,True,5602,2,4046.0,B,190,P
0,False,TRAPPIST-1e,34.0,False,170.0,1256.0,0.0,3926.0,7121.0,False,5603,1,12473.0,E,365,S
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,5606,1,0.0,B,213,S
Europa,False,TRAPPIST-1e,31.0,False,0.0,1219.0,7.0,104.0,1082.0,True,5606,2,2412.0,B,213,S
Earth,False,TRAPPIST-1e,14.0,False,30.0,757.0,115.0,0.0,0.0,True,5608,1,902.0,F,1164,P
Earth,False,TRAPPIST-1e,23.0,False,765.0,5.0,0.0,0.0,0.0,False,5609,1,770.0,G,897,P
Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,5610,1,0.0,B,214,S
Europa,False,55 Cancri e,54.0,True,0.0,7996.0,0.0,4549.0,10206.0,False,5610,2,22751.0,B,214,S
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5611,1,0.0,D,171,S
Europa,False,TRAPPIST-1e,46.0,False,0.0,3477.0,0.0,1.0,5543.0,False,5611,2,9021.0,D,171,S
Earth,False,TRAPPIST-1e,32.0,False,125.0,874.0,0.0,180.0,1.0,True,5613,1,1180.0,F,1072,S
Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,5614,1,0.0,G,906,S
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5615,1,0.0,G,907,S
Earth,False,PSO J318.5-22,25.0,False,458.0,240.0,0.0,239.0,0.0,True,5616,1,937.0,F,1073,S
Earth,False,TRAPPIST-1e,19.0,False,0.0,785.0,0.0,0.0,19.0,True,5618,1,804.0,F,1075,S
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5619,1,0.0,G,908,S
Earth,False,TRAPPIST-1e,68.0,False,0.0,0.0,970.0,0.0,0.0,True,5622,1,970.0,F,1076,S
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,5623,1,0.0,G,898,P
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,5625,1,0.0,E,352,P
Mars,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,False,5625,2,0.0,E,352,P
Mars,False,TRAPPIST-1e,15.0,False,890.0,9.0,0.0,1250.0,57.0,False,5625,3,2206.0,E,352,P
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5625,4,0.0,E,352,P
Mars,False,TRAPPIST-1e,22.0,False,804.0,0.0,378.0,0.0,0.0,False,5625,5,1182.0,E,352,P
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5626,1,0.0,G,911,S
Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,5627,1,0.0,G,899,P
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,5628,1,0.0,G,900,P
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5629,1,0.0,G,901,P
Earth,False,TRAPPIST-1e,20.0,False,47.0,0.0,0.0,0.0,2711.0,False,5631,1,2758.0,F,1166,P
Earth,False,TRAPPIST-1e,43.0,False,1.0,8.0,0.0,0.0,715.0,False,5637,1,724.0,F,1168,P
Earth,False,TRAPPIST-1e,22.0,False,19.0,9.0,0.0,0.0,594.0,True,5639,1,622.0,G,913,S
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5640,1,0.0,E,368,S
Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5642,1,0.0,B,216,S
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,5642,2,0.0,B,216,S
Mars,False,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,True,5643,1,1753.0,F,1077,S
Mars,False,55 Cancri e,18.0,False,2803.0,0.0,17.0,0.0,0.0,False,5643,2,2820.0,F,1077,S
Mars,False,TRAPPIST-1e,15.0,False,643.0,0.0,45.0,0.0,10.0,False,5643,3,698.0,F,1077,S
Mars,False,TRAPPIST-1e,28.0,False,1909.0,0.0,0.0,0.0,6.0,False,5644,1,1915.0,F,1169,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,117.0,2134.0,0.0,0.0,True,5645,1,2251.0,F,1078,S
Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,5646,1,0.0,F,1079,S
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5647,1,0.0,C,178,P
Europa,False,55 Cancri e,52.0,False,0.0,1425.0,31.0,0.0,1320.0,True,5647,2,2776.0,C,178,P
Europa,False,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,2851.0,1478.0,False,5647,3,4329.0,C,178,P
Europa,False,55 Cancri e,27.0,False,332.0,918.0,0.0,5.0,4817.0,False,5648,1,6072.0,C,179,P
Europa,False,55 Cancri e,50.0,False,0.0,103.0,0.0,240.0,8221.0,False,5648,2,8564.0,C,179,P
Earth,False,TRAPPIST-1e,24.0,False,56.0,22.0,285.0,1453.0,0.0,False,5650,1,1816.0,G,902,P
Earth,False,PSO J318.5-22,26.0,False,807.0,0.0,0.0,0.0,40.0,True,5651,1,847.0,G,915,S
Earth,False,TRAPPIST-1e,24.0,False,215.0,0.0,0.0,0.0,350.0,False,5652,1,565.0,F,1171,P
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,5653,1,0.0,G,903,P
Earth,False,PSO J318.5-22,42.0,False,1188.0,39.0,3.0,3.0,0.0,False,5655,1,1233.0,F,1172,P
Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,880.0,False,5659,1,880.0,F,1175,P
Earth,False,PSO J318.5-22,43.0,False,635.0,53.0,0.0,3.0,0.0,True,5661,1,691.0,E,355,P
Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,5661,2,0.0,G,905,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,5662,1,0.0,G,916,S
Earth,False,TRAPPIST-1e,31.0,False,13.0,0.0,0.0,679.0,0.0,False,5662,2,692.0,F,1080,S
Europa,False,TRAPPIST-1e,33.0,False,0.0,1513.0,5.0,63.0,144.0,True,5663,1,1725.0,A,71,S
Earth,False,55 Cancri e,21.0,False,0.0,496.0,0.0,3867.0,30.0,False,5667,1,4393.0,G,906,P
Earth,False,TRAPPIST-1e,13.0,False,56.0,1706.0,15.0,0.0,23.0,False,5671,1,1800.0,G,907,P
Earth,False,TRAPPIST-1e,29.0,False,286.0,545.0,0.0,0.0,0.0,True,5673,1,831.0,F,1083,S
Europa,False,TRAPPIST-1e,22.0,False,0.0,11594.0,0.0,10247.0,1.0,False,5674,1,21842.0,B,217,S
Mars,False,TRAPPIST-1e,22.0,False,1035.0,0.0,264.0,0.0,0.0,False,5677,1,1299.0,E,357,P
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5679,1,0.0,G,920,S
Earth,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5679,2,0.0,G,920,S
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5679,3,0.0,G,920,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1609.0,0.0,0.0,True,5680,1,1609.0,E,359,P
Earth,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,True,5681,1,0.0,G,921,S
Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5684,1,0.0,B,218,S
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,5684,2,0.0,B,218,S
Europa,False,55 Cancri e,38.0,False,0.0,1198.0,48.0,278.0,1244.0,False,5684,3,2768.0,B,218,S
Europa,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,True,5684,4,0.0,B,218,S
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,5685,1,0.0,G,910,P
Mars,False,55 Cancri e,44.0,False,2267.0,0.0,107.0,0.0,0.0,False,5686,1,2374.0,D,180,P
Mars,False,55 Cancri e,25.0,False,1410.0,123.0,26.0,9.0,812.0,False,5686,2,2380.0,D,180,P
Earth,False,TRAPPIST-1e,15.0,False,348.0,1627.0,0.0,0.0,0.0,False,5687,1,1975.0,F,1179,P
Earth,False,TRAPPIST-1e,20.0,False,12.0,177.0,1110.0,0.0,0.0,True,5688,1,1299.0,F,1084,S
Earth,False,TRAPPIST-1e,34.0,False,233.0,0.0,0.0,1054.0,156.0,False,5689,1,1443.0,F,1180,P
Mars,False,TRAPPIST-1e,23.0,False,821.0,0.0,863.0,664.0,0.0,False,5692,1,2348.0,E,360,P
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2332.0,84.0,0.0,True,5693,1,2416.0,F,1087,S
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,5695,1,0.0,G,922,S
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5696,1,0.0,G,911,P
Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,325.0,247.0,305.0,False,5698,1,877.0,F,1088,S
Earth,False,TRAPPIST-1e,26.0,False,178.0,0.0,3.0,0.0,704.0,True,5698,2,885.0,G,923,S
Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,5700,1,0.0,G,924,S
Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,5701,1,0.0,D,173,S
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5702,1,0.0,G,912,P
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5704,1,0.0,G,913,P
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,5705,1,0.0,G,925,S
Earth,False,TRAPPIST-1e,16.0,False,0.0,458.0,725.0,0.0,0.0,True,5706,1,1183.0,F,1090,S
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5706,2,0.0,G,926,S
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,True,5707,1,1002.0,F,1091,S
Europa,False,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,True,5709,1,8475.0,C,215,S
Earth,False,TRAPPIST-1e,61.0,False,0.0,166.0,1080.0,0.0,16.0,True,5710,1,1262.0,F,1092,S
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,692.0,164.0,False,5711,1,856.0,F,1183,P
Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,5712,1,0.0,E,371,S
Earth,False,TRAPPIST-1e,42.0,False,0.0,29.0,317.0,434.0,45.0,True,5713,1,825.0,G,915,P
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,5714,1,0.0,G,916,P
Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,5714,2,0.0,G,916,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5714,3,0.0,G,916,P
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5714,4,0.0,G,916,P
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,5714,5,0.0,G,916,P
Earth,False,PSO J318.5-22,29.0,False,0.0,173.0,0.0,0.0,1155.0,True,5716,1,1328.0,F,1093,S
Earth,False,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,True,5717,1,949.0,G,917,P
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5718,1,0.0,G,927,S
Earth,False,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,True,5719,1,908.0,G,918,P
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,5719,2,0.0,G,918,P
Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,5721,1,0.0,B,219,S
Europa,False,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,False,5721,2,6306.0,B,219,S
Earth,False,TRAPPIST-1e,44.0,False,69.0,0.0,17.0,176.0,2105.0,False,5722,1,2367.0,G,928,S
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,5723,1,0.0,E,372,S
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5724,1,0.0,G,919,P
Earth,False,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,True,5725,1,1392.0,F,1094,S
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5726,1,0.0,B,192,P
Earth,False,55 Cancri e,28.0,False,0.0,0.0,0.0,711.0,0.0,False,5727,1,711.0,G,920,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,217.0,0.0,77.0,510.0,False,5728,1,804.0,F,1185,P
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5729,1,0.0,F,1186,P
Earth,False,TRAPPIST-1e,25.0,False,2029.0,1.0,0.0,0.0,121.0,False,5730,1,2151.0,F,1187,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,False,5732,1,809.0,G,921,P
Earth,False,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,True,5733,1,1793.0,G,922,P
Earth,False,55 Cancri e,28.0,False,0.0,0.0,0.0,1191.0,109.0,False,5733,2,1300.0,F,1188,P
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,5735,1,0.0,E,362,P
Earth,False,TRAPPIST-1e,23.0,False,1.0,0.0,1.0,0.0,618.0,False,5736,1,620.0,F,1189,P
Europa,False,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,True,5737,1,11911.0,C,216,S
Europa,False,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,True,5737,2,8694.0,C,216,S
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5738,1,0.0,G,929,S
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5739,1,0.0,G,930,S
Europa,False,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,False,5740,1,7652.0,A,52,P
Europa,False,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,False,5740,2,3402.0,A,52,P
Earth,False,55 Cancri e,50.0,False,57.0,29.0,0.0,0.0,643.0,False,5742,1,729.0,F,1096,S
Earth,False,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,True,5744,1,906.0,G,931,S
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,5381.0,139.0,False,5746,1,5520.0,G,932,S
Earth,False,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,False,5747,1,762.0,F,1192,P
Europa,False,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,False,5748,1,3127.0,A,53,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,False,5750,1,981.0,E,363,P
Earth,False,PSO J318.5-22,24.0,False,160.0,20.0,39.0,552.0,1.0,False,5751,1,772.0,G,924,P
Earth,False,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,True,5755,1,674.0,G,933,S
Earth,False,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,False,5756,1,902.0,F,1194,P
Earth,False,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,False,5756,2,693.0,F,1194,P
Earth,False,PSO J318.5-22,19.0,False,5.0,0.0,0.0,716.0,0.0,False,5756,3,721.0,F,1194,P
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,5756,4,0.0,F,1194,P
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5756,5,0.0,F,1194,P
Earth,False,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,False,5756,6,660.0,F,1194,P
Earth,False,TRAPPIST-1e,25.0,False,12.0,6.0,2817.0,342.0,0.0,False,5756,7,3177.0,F,1194,P
Earth,False,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,False,5756,8,3043.0,F,1194,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,False,5757,1,559.0,F,1195,P
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5758,1,0.0,G,934,S
Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,5761,1,0.0,B,220,S
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,False,5763,1,699.0,F,1099,S
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,838.0,193.0,False,5763,2,1031.0,F,1099,S
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,1037.0,8.0,1.0,True,5764,1,1046.0,F,1100,S
Europa,False,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,False,5765,1,2640.0,C,181,P
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5767,1,0.0,G,936,S
Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,5768,1,0.0,B,193,P
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5768,2,0.0,B,193,P
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5769,1,0.0,B,194,P
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5769,2,0.0,B,194,P
Earth,False,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,0.0,True,5771,1,872.0,G,937,S
Mars,False,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,False,5772,1,2901.0,F,1197,P
Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,5773,1,0.0,C,217,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,False,5776,1,724.0,F,1102,S
Earth,False,PSO J318.5-22,46.0,False,559.0,25.0,0.0,22.0,765.0,False,5777,1,1371.0,F,1199,P
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,False,5778,1,907.0,G,926,P
Earth,False,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,0.0,0.0,True,5779,1,706.0,G,938,S
Europa,False,TRAPPIST-1e,33.0,False,2233.0,6408.0,0.0,23.0,273.0,True,5780,1,8937.0,B,195,P
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5780,2,0.0,B,195,P
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5780,3,0.0,B,195,P
Earth,False,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,594.0,False,5781,1,595.0,F,1200,P
Earth,False,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,True,5783,1,1421.0,F,1201,P
Earth,False,PSO J318.5-22,34.0,False,571.0,0.0,0.0,0.0,0.0,False,5785,1,571.0,F,1104,S
Earth,False,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,False,5786,1,1737.0,G,928,P
Mars,False,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,True,5788,1,1532.0,F,1105,S
Europa,False,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,False,5790,1,5411.0,C,218,S
Earth,False,0,46.0,False,183.0,7.0,637.0,182.0,5.0,True,5791,1,1014.0,G,941,S
Europa,False,55 Cancri e,40.0,False,0.0,3338.0,0.0,6344.0,199.0,False,5792,1,9881.0,B,196,P
Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,5793,1,0.0,E,375,S
Europa,False,TRAPPIST-1e,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,False,5794,1,6202.0,D,182,P
Earth,False,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,True,5795,1,690.0,F,1106,S
